objectid,settlementId,settlementNameHeb,settlementNameEng,streetCode,streetNameHeb,streetNameEng,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,sourceorder,E,N,X,Y,socio_index_avg,socio_rank_avg,socio_cluster_mode,cnt_community_place_of_worship_r500m,cnt_education_childcare_r500m,cnt_education_college_r1500m,cnt_education_cooking_school_r1000m,cnt_education_driving_school_r1000m,cnt_education_education_r1000m,cnt_education_flight_school_r2000m,cnt_education_kindergarten_r500m,cnt_education_language_school_r1000m,cnt_education_music_school_r800m,cnt_education_nursing_home_r1000m,cnt_education_prep_school_r800m,cnt_education_preschool_r500m,cnt_education_school_r800m,cnt_education_trade_school_r1500m,cnt_education_university_r2000m,cnt_employment_association_r1500m,cnt_employment_company_r1500m,cnt_employment_conference_centre_r2000m,cnt_employment_coworking_space_r1500m,cnt_employment_exhibition_centre_r2000m,cnt_employment_factory_r1000m,cnt_employment_landuse_commercial_r1500m,cnt_employment_landuse_industrial_r1000m,cnt_employment_landuse_retail_r1000m,cnt_employment_marketplace_r1000m,cnt_employment_office_r1500m,cnt_employment_social_centre_r1000m,cnt_food_bar_r500m,cnt_food_cafe_r500m,cnt_food_fast_food_r500m,cnt_food_ice_cream_r500m,cnt_food_pub_r500m,cnt_food_restaurant_r500m,cnt_health_clinic_r1000m,cnt_health_dentist_r800m,cnt_health_doctors_r800m,cnt_health_first_aid_r1000m,cnt_health_hospital_r2500m,cnt_health_pharmacy_r500m,cnt_health_social_facility_r1000m,cnt_health_veterinary_r1000m,cnt_historic_archaeological_site_r2000m,cnt_historic_castle_r2000m,cnt_historic_memorial_r1000m,cnt_historic_monument_r1000m,cnt_historic_ruins_r2000m,cnt_leisure_arts_centre_r1500m,cnt_leisure_casino_r1500m,cnt_leisure_cinema_r1500m,cnt_leisure_community_centre_r1000m,cnt_leisure_events_venue_r1500m,cnt_leisure_food_court_r800m,cnt_leisure_music_venue_r1000m,cnt_leisure_nightclub_r800m,cnt_leisure_theatre_r1500m,cnt_nature_beach_r2500m,cnt_nature_hot_spring_r1500m,cnt_nature_peak_r2000m,cnt_nature_spring_r1500m,cnt_nature_wood_r1000m,cnt_park_amusement_arcade_r1000m,cnt_park_beach_resort_r2000m,cnt_park_bird_hide_r2000m,cnt_park_common_r700m,cnt_park_dog_park_r700m,cnt_park_fitness_centre_r800m,cnt_park_garden_r600m,cnt_park_ice_rink_r1500m,cnt_park_marina_r2000m,cnt_park_nature_reserve_r3000m,cnt_park_outdoor_seating_r500m,cnt_park_park_r700m,cnt_park_picnic_table_r500m,cnt_park_playground_r500m,cnt_park_sports_centre_r1000m,cnt_park_sports_hall_r1000m,cnt_park_stadium_r2000m,cnt_park_swimming_pool_r1000m,cnt_park_trampoline_park_r1500m,cnt_park_water_park_r2500m,cnt_retail_department_store_r1500m,cnt_retail_mall_r2000m,cnt_retail_supermarket_r600m,cnt_retail_wholesale_r2000m,cnt_service_atm_r400m,cnt_service_bank_r600m,cnt_service_fire_station_r1500m,cnt_service_library_r800m,cnt_service_police_r1000m,cnt_service_post_office_r800m,cnt_service_townhall_r1500m,cnt_tourism_aquarium_r2000m,cnt_tourism_attraction_r1500m,cnt_tourism_gallery_r1500m,cnt_tourism_hotel_r1000m,cnt_tourism_museum_r1500m,cnt_tourism_theme_park_r3000m,cnt_tourism_viewpoint_r1500m,cnt_tourism_zoo_r2500m,cnt_transport_bus_station_r600m,cnt_transport_bus_stop_r400m,cnt_transport_ferry_r1500m,cnt_transport_public_platform_r400m,cnt_transport_public_station_r600m,cnt_transport_public_stop_position_r400m,cnt_transport_railway_station_r1500m,cnt_transport_railway_stop_r800m,cnt_transport_railway_subway_entrance_r800m,cnt_transport_railway_train_station_entrance_r1500m,cnt_transport_railway_tram_stop_r600m,total_1km_group_community,total_1km_group_education,total_1km_group_employment,total_1km_group_food,total_1km_group_health,total_1km_group_historic,total_1km_group_leisure,total_1km_group_nature,total_1km_group_park,total_1km_group_retail,total_1km_group_service,total_1km_group_tourism,total_1km_group_transport,location_score
2035478,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,שניה,151,626000,5601225000,בנין,תעשיה,,אזור תעשיה,2012-02-09T00:00:00.000Z,7122,58,12,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035475,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,שניה,304,900000,5558445500,בנין,מלאכה,,אזור תעשיה,2011-08-04T00:00:00.000Z,7122,58,10,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035477,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,שניה,90,230000,5509820850,בנין,תעשיה,,אזור תעשיה,2010-09-06T00:00:00.000Z,7122,58,11,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035481,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,ראשונה,59,150000,5507355650,בנין,משרד,,אזור תעשיה,2010-07-08T00:00:00.000Z,7122,58,5,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035482,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,ראשונה,59,124000,5458531950,בנין,תעשיה,,אזור תעשיה,2009-07-27T00:00:00.000Z,7122,58,5,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035480,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,קרקע,72,414000,5201710100,בנין,מחסנים,,אזור תעשיה,2004-01-13T00:00:00.000Z,7122,58,4,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2035474,6200,בת ים,BAT YAM,62000607.0,העמל,Ha'Amal,10.0,קרקע,235,1014000,5152607400,בנין,מחסנים,,אזור תעשיה,2003-03-12T00:00:00.000Z,7122,58,1,52535844,2.0,34.744724,32.006584,176018.6,657140.84,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,25,23.5
2033292,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,רביעית,60,300000,6260481750,דירה,דירה בבית קומות,3.0,אזור תעשיה,2025-07-13T00:00:00.000Z,7120,69,32,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033285,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שניה,55,1760000,6258837500,דירה,דירה בבית קומות,3.0,אזור תעשיה,2025-06-30T00:00:00.000Z,7120,69,19,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033296,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,ראשונה,25,495000,6065117500,בנין,חנות,,אזור תעשיה,2021-08-12T00:00:00.000Z,7120,69,8,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033283,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שלישית,50,1230000,6053250750,דירה,דירה בבית קומות,3.0,אזור תעשיה,2021-02-24T00:00:00.000Z,7120,69,14,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033287,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שניה,66,994000,5964611250,דירה,דירה בבית קומות,3.0,אזור תעשיה,2019-12-10T00:00:00.000Z,7120,69,20,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033286,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,ראשונה,25,300000,5754289850,בנין,חנות,,אזור תעשיה,2015-02-24T00:00:00.000Z,7120,69,2,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033284,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,חמישית,65,388000,5754344300,דירה,דירה בבית קומות,3.0,אזור תעשיה,2014-12-15T00:00:00.000Z,7120,69,18,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033291,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,רביעית,49,650000,5502431700,דירה,דירה בבית קומות,3.0,אזור תעשיה,2010-03-01T00:00:00.000Z,7120,69,31,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033282,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שניה,65,119000,5501661500,דירה,דירה בבית קומות,3.0,אזור תעשיה,2010-01-26T00:00:00.000Z,7120,69,12,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033293,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שלישית,49,570000,5453441250,דירה,דירה בבית קומות,3.0,אזור תעשיה,2009-04-20T00:00:00.000Z,7120,69,38,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033289,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,חמישית,65,132000,5355817600,דירה,דירה בבית קומות,3.0,אזור תעשיה,2007-06-19T00:00:00.000Z,7120,69,26,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033290,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שלישית,49,342000,5305009550,דירה,דירה בבית קומות,3.0,אזור תעשיה,2006-05-24T00:00:00.000Z,7120,69,30,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033295,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,ראשונה,25,157000,5150116650,בנין,,,אזור תעשיה,2002-12-02T00:00:00.000Z,7120,69,5,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033288,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,12.0,שלישית,65,410000,5050423200,דירה,,3.0,אזור תעשיה,2001-01-17T00:00:00.000Z,7120,69,22,53415955,1.0,34.744707,32.009728,176018.48,657489.49,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,4,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,21,29.5
2033137,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,2.0,רביעית,59,1500000,6260404500,דירה,דירה בבית קומות,2.0,אזור תעשיה,2025-07-06T00:00:00.000Z,7120,55,27,52278502,2.0,34.745883,32.01089,176130.14,657617.87,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,7,10,0,0,0,0,0,1,1,1,0,3,0,2,5,2,2,27,31.7
2031004,6200,בת ים,BAT YAM,62000606.0,האורגים,Ha'Orgim,24.0,שביעית,84,1754000,6254000500,בנין,משרד,,אזור תעשיה,2025-02-24T00:00:00.000Z,7120,131,0,53329731,2.0,34.743421,32.008119,175896.21,657311.58,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,22,23.5
2033144,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,2.0,שניה,45,200000,6253708950,דירה,דירה בבית קומות,2.0,אזור תעשיה,2025-02-23T00:00:00.000Z,7120,55,9,52278502,2.0,34.745883,32.01089,176130.14,657617.87,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,7,10,0,0,0,0,0,1,1,1,0,3,0,2,5,2,2,27,31.7
2033261,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,8.0,קרקע,93,2560000,6250293400,דירה,דירה בבית קומות,4.0,אזור תעשיה,2024-12-30T00:00:00.000Z,7120,67,16,53099378,2.0,34.745128,32.010043,176058.41,657524.25,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,6,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,23,29.5
2033242,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,6.0,חמישית,86,2039000,6212819450,דירה,דירה בבית קומות,4.0,אזור תעשיה,2024-10-14T00:00:00.000Z,7120,66,47,52502766,2.0,34.745367,32.010478,176081.19,657572.39,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,7,7,0,0,0,0,0,1,1,1,0,3,0,2,4,2,2,24,31.7
2033139,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,2.0,רביעית,41,1490000,6212677150,דירה,דירה בבית קומות,2.5,אזור תעשיה,2024-10-13T00:00:00.000Z,7120,55,28,52278502,2.0,34.745883,32.01089,176130.14,657617.87,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,7,10,0,0,0,0,0,1,1,1,0,3,0,2,5,2,2,27,31.7
2031023,6200,בת ים,BAT YAM,62000606.0,האורגים,Ha'Orgim,24.0,רביעית,58,1800000,6210131150,דירה,דירה בבית קומות,3.0,אזור תעשיה,2024-07-30T00:00:00.000Z,7120,131,29,53329731,2.0,34.743421,32.008119,175896.21,657311.58,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,2,0,0,3,1,1,22,23.5
2033275,6200,בת ים,Bat Yam,62000606.0,האורגים,Ha'Orgim,10.0,רביעית,72,2080000,6204514550,דירה,דירה בבית קומות,3.0,אזור תעשיה,2024-04-01T00:00:00.000Z,7120,68,14,52571789,2.0,34.744967,32.009821,176043.09,657499.7,-0.115,605.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,7,5,0,0,0,0,0,1,0,1,1,3,0,2,3,2,1,22,29.5
