settlementNameHeb,neighborhood,streetNameHeb,houseNum,dealAmount,assetArea,assetRoomNum,floor_num,deal_year,deal_month,X,Y,E,N,socio_index_avg,socio_rank_avg
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,82.0,2350000,61,2.0,1.0,2015,6,179365.24,665881.87,34.779778,32.085532,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,65.0,1949000,54,2.0,1.0,2015,6,179397.78,665921.22,34.780121,32.085888,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,160.0,2635000,61,4.0,3.0,2015,6,180140.48,665674.25,34.787998,32.083687,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,53.0,3100000,91,3.5,3.0,2015,6,179276.92,665965.05,34.778839,32.086279,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,160.0,2850000,72,3.0,8.0,2015,6,180140.48,665674.25,34.787998,32.083687,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,11.0,2500000,62,2.0,3.0,2015,6,178706.17,666118.35,34.772787,32.087641,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,15.0,6660000,160,5.0,6.0,2015,5,178771.79,666097.24,34.773483,32.087453,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,82.0,2500000,62,3.0,3.0,2015,5,179365.24,665881.87,34.779778,32.085532,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,86.0,1800000,65,3.0,3.0,2015,5,179399.28,665871.97,34.780139,32.085444,1.064,1197.2
תל אביב-יפו,הצפון החדש סביבת כיכר המדינה,ארלוזורוב,155.0,2100000,61,2.5,3.0,2015,5,180674.1,665603.0,34.793653,32.083063,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,180.0,2100000,67,2.0,3.0,2015,4,180403.87,665595.61,34.790791,32.082987,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,160.0,2400000,63,3.0,1.0,2015,3,180140.48,665674.25,34.787998,32.083687,1.064,1197.2
תל אביב-יפו,הצפון החדש סביבת כיכר המדינה,ארלוזורוב,127.0,2349000,70,3.0,3.0,2015,3,180318.2,665684.98,34.78988,32.08379,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,90.0,2490000,73,3.0,0.0,2015,3,179447.09,665858.48,34.780646,32.085324,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,100.0,2465000,76,3.0,3.0,2015,2,179568.62,665815.42,34.781935,32.08494,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,70.0,2400000,56,3.0,3.0,2015,2,179227.28,665922.33,34.778315,32.085892,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,110.0,2089000,50,2.0,0.0,2015,1,179655.02,665796.45,34.782851,32.084772,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,67.0,150000,50,2.0,3.0,2015,1,179414.28,665915.61,34.780296,32.085838,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,116.0,2150000,59,2.5,1.0,2015,1,179708.13,665784.93,34.783414,32.08467,1.064,1197.2
תל אביב-יפו,הצפון הישן-החלק הצפוני,ארלוזורוב,90.0,1815000,49,2.0,3.0,2015,1,179447.09,665858.48,34.780646,32.085324,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,154.0,1485000,28,2.0,3.0,2014,12,180085.77,665686.88,34.787418,32.083799,1.064,1197.2
תל אביב-יפו,הצפון החדש החלק הדרומי,ארלוזורוב,142.0,1950000,45,2.0,3.0,2014,12,179987.59,665714.09,34.786377,32.084041,1.064,1197.2
